

Trajectories
100
,,two_spineMJ:spine_top,,,two_spineMJ:spine_bottom,,,two_spineMJ:hip_top,,,two_spineMJ:hip_bottom,,,two_spineMJ:hip_middle,,,two_spineMJ:knee,,,two_spineMJ:heel,,,two_spineMJ:foot_mid,,,two_spineMJ:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2499,0,567.498,134.969,56.4523,668.906,89.8178,37.1902,492.177,103,114.326,664.294,51.7187,82.9803,615.852,66.0979,108.476,548.938,-49.6705,165.118,732.972,-139.445,67.939,752.259,-206.833,95.9255,774.38,-284.194,109.639
2500,0,567.504,134.95,56.4266,668.903,89.8589,37.1826,492.165,103.021,114.386,664.25,51.758,83.0194,615.752,66.1137,108.556,548.688,-49.7604,165.049,732.884,-139.385,68.1846,752.173,-206.721,96.1531,774.93,-283.599,109.888
2501,0,567.484,134.988,56.4667,668.88,89.7631,37.1444,492.196,102.987,114.308,664.261,51.7081,83.087,615.863,66.1409,108.461,549.072,-49.5159,165.27,733.042,-139.583,68.0811,752.221,-206.888,96.2599,774.44,-284.144,110.183
2502,0,567.535,135.008,56.4767,668.929,89.837,37.2094,492.22,103.038,114.337,664.326,51.7716,83.0647,615.853,66.1369,108.498,548.93,-49.6236,165.193,733.065,-139.252,68.0493,752.352,-206.346,96.3783,774.971,-283.345,110.486
2503,0,567.518,134.989,56.4414,668.897,89.7663,37.2043,492.195,103.025,114.317,664.238,51.7216,83.032,615.791,66.1367,108.459,549.033,-49.5313,165.228,733.03,-139.388,68.0439,752.317,-206.597,96.3418,775.2,-283.489,110.246
2504,0,567.548,134.986,56.4612,668.898,89.781,37.215,492.172,102.924,114.232,664.299,51.7661,82.9405,615.857,66.0778,108.363,549.153,-49.6588,165.139,733.219,-139.226,67.8249,752.585,-206.248,96.2119,774.944,-283.435,110.612
2505,0,567.559,135.006,56.3885,668.906,89.82,37.1917,492.167,102.994,114.207,664.227,51.7776,82.959,615.693,66.091,108.399,548.892,-49.7641,165.088,733.054,-139.127,67.9594,752.512,-206.229,96.1627,775.561,-283.065,110.033
2506,0,567.558,135.027,56.2903,668.877,89.7066,37.2041,492.182,102.991,114.143,664.207,51.77,83.0125,615.799,66.0776,108.285,549.257,-49.5681,165.21,733.216,-139.286,67.8026,752.459,-206.345,96.3014,774.719,-283.465,110.878
2507,0,567.571,135.067,56.2984,668.889,89.7479,37.143,492.169,103.043,114.111,664.238,51.7901,82.9825,615.781,66.093,108.258,549.102,-49.6628,165.174,733.229,-138.979,67.887,752.298,-205.775,96.765,774.683,-282.633,111.657
2508,0,567.534,135.065,56.2704,668.865,89.7073,37.2281,492.129,103.052,114.059,664.109,51.7753,83.0503,615.707,66.1222,108.282,549.101,-49.4522,165.346,733.169,-139.204,68.1052,752.089,-206.03,97.1637,774.569,-282.906,111.977
2509,0,567.567,135.102,56.2692,668.867,89.746,37.2284,492.149,103.051,114.074,664.194,51.8333,82.9503,615.763,66.1489,108.285,549.274,-49.4435,165.366,733.295,-138.916,67.9243,752.192,-205.506,97.3214,774.183,-282.488,112.843
2510,0,567.559,135.107,56.227,668.898,89.8077,37.2032,492.171,103.129,114.093,664.199,51.873,82.9889,615.665,66.1563,108.369,549.018,-49.5748,165.271,733.221,-138.789,68.1064,752.162,-205.381,97.4156,774.778,-281.832,112.838
2511,0,567.579,135.066,56.2638,668.952,89.8703,37.1555,492.131,103.053,114.156,664.301,51.7838,82.8984,615.576,66.0766,108.39,548.561,-49.8335,165.072,732.796,-139.132,68.3683,751.577,-205.973,97.4052,773.96,-282.818,112.316
2512,0,567.573,134.883,56.3745,669.109,90.0284,37.0755,492.121,102.906,114.365,664.574,51.6017,82.8746,615.422,65.7651,108.568,547.507,-50.8716,164.428,731.716,-139.827,68.8108,750.104,-207.174,97.1679,772.177,-284.087,111.331
2513,0,567.666,134.639,56.8736,669.634,90.4603,36.8497,492.124,102.758,115.136,665.095,51.0916,82.8899,615.261,65.2829,109.431,544.323,-53.4921,162.701,729.813,-140.365,70.4953,746.786,-208.771,97.4905,767.869,-285.989,109.609
2514,0,567.906,134.246,57.4168,670.215,90.6465,37.0681,492.062,102.625,116.063,665.697,50.1369,83.3313,614.7,64.3456,110.427,539.379,-57.0325,159.529,726.731,-140.821,72.4827,741.489,-210.58,97.8035,760.73,-288.301,107.905
2515,0,568.018,133.748,58.4834,670.647,90.4852,37.6605,491.934,102.35,117.176,666.155,48.8132,84.286,613.898,63.1162,111.775,533.986,-60.4968,155.548,722.663,-141.934,74.3938,734.864,-212.897,97.6332,752.448,-290.843,105.56
2516,0,568.094,133.334,59.2183,670.87,90.2595,38.3378,491.768,102.088,118.002,666.479,47.5085,85.0406,613.017,62.0795,113.086,529.279,-63.2698,151.421,718.156,-143.439,75.9692,728.16,-215.366,97.3587,743.975,-293.876,102.405
2517,0,568.033,133.154,59.9818,670.908,90.1958,38.8891,491.622,102.044,118.676,666.55,46.635,85.7607,612.417,61.3258,113.738,526.061,-64.8096,148.571,714.434,-144.733,76.7576,722.612,-217.834,96.0451,736.75,-296.803,99.27
2518,0,567.892,133.204,60.2178,670.853,90.3084,39.1208,491.491,102.141,118.957,666.51,46.3404,86.0227,612.103,61.2008,113.982,524.621,-64.9369,147.994,712.243,-145.689,76.8915,719.578,-219.466,95.1765,732.184,-298.919,96.8824
2519,0,567.799,133.348,60.0919,670.83,90.5416,38.9529,491.441,102.368,118.913,666.626,46.5062,85.9551,612.082,61.3933,113.82,524.706,-64.5596,148.483,711.86,-146.052,77.1236,719.123,-220.008,94.9088,731.352,-299.499,96.4281
2520,0,567.771,133.418,59.8128,670.891,90.6961,38.7093,491.429,102.561,118.777,666.785,46.7302,85.783,612.174,61.5717,113.552,525.112,-64.3146,148.807,712.5,-145.552,77.6604,720.108,-219.171,96.0675,732.798,-298.389,98.2962
2521,0,567.783,133.413,59.7145,670.963,90.7249,38.616,491.42,102.566,118.691,666.88,46.8312,85.7353,612.184,61.588,113.389,525.305,-64.3782,148.634,713.224,-144.742,78.6868,721.49,-218.188,97.435,734.985,-297.084,100.201
2522,0,567.852,133.314,59.6674,671.03,90.6705,38.5879,491.454,102.502,118.686,666.953,46.6997,85.6485,612.119,61.492,113.331,525.17,-64.5568,148.245,713.758,-144.228,79.6854,722.336,-217.67,98.5721,736.396,-296.475,101.486
2523,0,567.926,133.3,59.6818,671.085,90.6575,38.6174,491.466,102.481,118.736,666.97,46.6654,85.7041,612.096,61.448,113.419,524.932,-64.701,147.908,713.852,-144.308,80.1551,722.56,-217.535,99.1666,736.831,-296.293,101.977
2524,0,567.929,133.323,59.7327,671.111,90.7245,38.6694,491.487,102.54,118.834,667.04,46.6899,85.7769,612.074,61.4823,113.468,524.771,-64.7054,147.776,713.674,-144.419,80.2263,722.297,-217.733,99.0799,736.438,-296.546,101.824
2525,0,567.914,133.375,59.8182,671.115,90.7703,38.7149,491.451,102.583,118.888,667.058,46.6752,85.8108,612.021,61.4777,113.493,524.66,-64.7377,147.702,713.432,-144.591,80.0949,721.924,-218.038,98.8046,735.852,-296.828,101.384
2526,0,567.879,133.335,59.9004,671.114,90.7563,38.7026,491.453,102.578,118.917,667.059,46.6454,85.839,612,61.4322,113.532,524.614,-64.8049,147.63,713.317,-144.629,80.0955,721.768,-218.181,98.6673,735.68,-296.975,101.033
2527,0,567.891,133.301,60.0224,671.11,90.7498,38.7644,491.441,102.539,118.972,667.086,46.6175,85.9152,611.993,61.3093,113.469,524.594,-64.9181,147.565,713.306,-144.658,80.0255,721.819,-218.199,98.6165,735.799,-296.97,100.919
2528,0,567.885,133.302,60.0475,671.134,90.7778,38.8186,491.483,102.494,119.001,667.144,46.5923,85.8613,611.989,61.2597,113.51,524.583,-64.9655,147.551,713.285,-144.582,80.1391,721.894,-218.218,98.5731,735.931,-296.992,100.945
2529,0,567.908,133.294,60.0354,671.137,90.7589,38.7698,491.482,102.497,119.005,667.148,46.5101,85.8454,611.989,61.2604,113.509,524.548,-64.9786,147.463,713.271,-144.612,80.2455,721.842,-218.271,98.6242,735.897,-297.057,100.973
2530,0,567.901,133.293,59.9666,671.143,90.7262,38.6926,491.461,102.518,118.966,667.168,46.5321,85.8637,611.972,61.2664,113.509,524.46,-65.0116,147.405,713.165,-144.681,80.2684,721.737,-218.351,98.6279,735.719,-297.117,100.993
2531,0,567.898,133.327,59.9376,671.15,90.8204,38.7309,491.464,102.554,118.957,667.179,46.5551,85.897,611.954,61.3169,113.521,524.405,-64.9756,147.356,713.09,-144.821,80.2257,721.642,-218.377,98.6606,735.573,-297.175,100.936
2532,0,567.868,133.325,59.9224,671.166,90.8088,38.7185,491.442,102.594,118.956,667.202,46.5686,85.9054,611.968,61.3468,113.622,524.341,-64.9601,147.327,713.09,-144.86,80.2308,721.588,-218.395,98.6867,735.524,-297.175,100.932
2533,0,567.903,133.336,59.9514,671.133,90.8256,38.754,491.459,102.612,118.986,667.183,46.5752,85.9025,611.92,61.3581,113.563,524.336,-64.961,147.348,713.101,-144.839,80.3308,721.577,-218.377,98.7629,735.547,-297.143,101.04
2534,0,567.908,133.345,59.9979,671.181,90.8308,38.7536,491.482,102.603,119.031,667.201,46.5175,85.8693,611.915,61.3096,113.581,524.336,-64.961,147.348,713.062,-144.797,80.3926,721.59,-218.394,98.7598,735.579,-297.159,101.064
2535,0,567.914,133.341,59.9963,671.196,90.8534,38.7548,491.5,102.589,119.05,667.244,46.5461,85.9327,611.951,61.3217,113.602,524.341,-65.0026,147.354,713.037,-144.797,80.4077,721.583,-218.441,98.7609,735.48,-297.214,100.998
2536,0,567.916,133.338,60.0035,671.213,90.8427,38.7281,491.511,102.592,119.065,667.279,46.5592,85.9061,611.969,61.3139,113.553,524.34,-65.0336,147.299,713.024,-144.78,80.4059,721.544,-218.478,98.7192,735.468,-297.292,100.883
2537,0,567.92,133.317,59.9853,671.218,90.8456,38.7001,491.509,102.595,119.034,667.276,46.539,85.8919,611.97,61.2848,113.58,524.34,-65.0334,147.299,712.987,-144.816,80.4106,721.519,-218.482,98.7511,735.433,-297.303,100.904
2538,0,567.915,133.338,60.0006,671.196,90.8519,38.7541,491.493,102.577,119.002,667.294,46.5326,85.9436,611.945,61.3008,113.616,524.297,-65.0736,147.262,712.986,-144.857,80.4157,721.498,-218.523,98.7226,735.404,-297.33,100.868
2539,0,567.908,133.335,60.026,671.211,90.8407,38.7407,491.475,102.577,119.085,667.315,46.5703,85.9978,611.946,61.3009,113.615,524.269,-65.082,147.193,712.97,-144.95,80.3861,721.493,-218.523,98.7727,735.372,-297.377,100.89
2540,0,567.909,133.342,60.0221,671.196,90.8673,38.7643,491.473,102.578,119.088,667.297,46.5533,85.9608,611.914,61.3291,113.651,524.227,-65.0699,147.209,712.957,-144.982,80.3986,721.457,-218.537,98.8109,735.338,-297.356,100.922
2541,0,567.876,133.353,60.0603,671.196,90.8781,38.7407,491.456,102.592,119.102,667.306,46.5523,85.999,611.894,61.315,113.656,524.181,-65.0825,147.176,712.977,-144.992,80.4123,721.459,-218.504,98.8407,735.373,-297.331,100.929
2542,0,567.883,133.325,60.0347,671.211,90.8724,38.7881,491.458,102.575,119.089,667.311,46.5505,86.0332,611.874,61.3017,113.642,524.185,-65.1074,147.16,712.95,-144.965,80.4785,721.441,-218.538,98.8638,735.349,-297.337,100.973
2543,0,567.893,133.304,60.0784,671.219,90.8652,38.7971,491.458,102.546,119.136,667.309,46.5006,85.9983,611.889,61.2651,113.626,524.185,-65.1273,147.182,712.924,-144.947,80.5717,721.42,-218.564,98.9451,735.31,-297.396,100.979
2544,0,567.898,133.3,60.0958,671.221,90.8741,38.8387,491.478,102.57,119.14,667.341,46.5158,86.025,611.908,61.2817,113.717,524.186,-65.1266,147.181,712.898,-144.949,80.5818,721.4,-218.579,99.0234,735.261,-297.431,101.023
2545,0,567.905,133.314,60.1012,671.221,90.8741,38.8387,491.489,102.575,119.156,667.345,46.5355,86.0357,611.908,61.2815,113.718,524.159,-65.1826,147.158,712.905,-144.922,80.6267,721.377,-218.612,98.9819,735.24,-297.477,100.961
2546,0,567.909,133.334,60.1126,671.217,90.8891,38.7732,491.474,102.535,119.125,667.367,46.5274,86.0305,611.908,61.2815,113.718,524.17,-65.1652,147.118,712.888,-144.889,80.6214,721.366,-218.601,98.9604,735.223,-297.437,100.908
2547,0,567.883,133.294,60.0926,671.231,90.8525,38.772,491.44,102.575,119.136,667.4,46.5177,86.1399,611.889,61.267,113.72,524.139,-65.1816,147.108,712.861,-144.946,80.5814,721.368,-218.618,98.9562,735.217,-297.436,100.938
2548,0,567.883,133.296,60.1307,671.229,90.8591,38.8131,491.452,102.528,119.171,667.398,46.4952,86.0796,611.884,61.2792,113.728,524.126,-65.2053,147.082,712.857,-145.02,80.5379,721.323,-218.62,98.9732,735.175,-297.485,100.955
2549,0,567.878,133.292,60.1631,671.213,90.8694,38.825,491.437,102.505,119.136,667.379,46.5029,86.0755,611.849,61.2573,113.732,524.099,-65.2142,147.034,712.862,-145.086,80.5611,721.327,-218.666,98.9765,735.162,-297.518,100.937
2550,0,567.896,133.309,60.1631,671.215,90.8736,38.8663,491.454,102.527,119.168,667.361,46.5287,86.1401,611.851,61.2564,113.73,524.099,-65.2157,147.034,712.845,-145.077,80.5833,721.317,-218.632,99.0458,735.16,-297.471,101.031
2551,0,567.913,133.298,60.1539,671.228,90.8913,38.8598,491.48,102.535,119.181,667.397,46.519,86.1185,611.851,61.2564,113.73,524.069,-65.1769,147.087,712.856,-145.014,80.644,721.333,-218.643,99.0343,735.179,-297.476,101.009
2552,0,567.9,133.304,60.206,671.249,90.8964,38.8282,491.482,102.561,119.255,667.394,46.5208,86.1232,611.868,61.2511,113.732,524.108,-65.2249,147.032,712.87,-145.005,80.6785,721.326,-218.655,99.0504,735.153,-297.48,101.038
2553,0,567.904,133.311,60.1603,671.257,90.8878,38.8368,491.471,102.525,119.182,667.397,46.5196,86.1178,611.832,61.2606,113.756,524.075,-65.2122,147.038,712.827,-144.979,80.6799,721.308,-218.647,99.0863,735.151,-297.492,100.988
2554,0,567.891,133.294,60.1318,671.218,90.8706,38.7959,491.47,102.528,119.186,667.395,46.5205,86.1201,611.85,61.2567,113.731,524.062,-65.2249,147.035,712.824,-145.02,80.6409,721.3,-218.676,99.0958,735.101,-297.504,101.014
2555,0,567.891,133.277,60.1253,671.219,90.8702,38.7966,491.459,102.523,119.17,667.377,46.5264,86.1222,611.829,61.2415,113.743,524.047,-65.2565,146.996,712.826,-145.021,80.6713,721.27,-218.687,99.0591,735.064,-297.517,101.021
2556,0,567.895,133.251,60.1095,671.218,90.8708,38.7959,491.452,102.51,119.156,667.383,46.5229,86.0575,611.828,61.2097,113.723,524.047,-65.2578,146.996,712.817,-145,80.7143,721.271,-218.682,99.0484,735.071,-297.553,100.982
2557,0,567.878,133.249,60.0806,671.214,90.8581,38.8203,491.452,102.511,119.156,667.384,46.5226,86.0542,611.831,61.2293,113.737,524.022,-65.2386,146.997,712.802,-145.084,80.5948,721.271,-218.684,99.0612,735.07,-297.532,101.016
2558,0,567.881,133.29,60.1181,671.232,90.8775,38.784,491.452,102.511,119.158,667.399,46.5406,86.105,611.81,61.2152,113.722,524.021,-65.2368,146.998,712.814,-145.117,80.589,721.25,-218.673,99.1143,735.067,-297.55,101.008
2559,0,567.884,133.258,60.1652,671.227,90.8991,38.9048,491.436,102.542,119.246,667.419,46.5044,86.1405,611.81,61.2166,113.771,523.993,-65.2546,146.995,712.784,-145.112,80.6469,721.25,-218.673,99.1143,735.05,-297.541,101.034
2560,0,567.874,133.277,60.2118,671.227,90.8991,38.9048,491.454,102.509,119.22,667.415,46.5063,86.1436,611.81,61.2172,113.771,524.002,-65.2162,147.099,712.811,-145.074,80.656,721.229,-218.687,99.1043,735.044,-297.541,101.065
2561,0,567.895,133.279,60.2259,671.246,90.8875,38.913,491.457,102.511,119.239,667.416,46.5058,86.1446,611.792,61.2208,113.795,524.005,-65.2355,147.054,712.789,-145.039,80.6807,721.231,-218.734,99.0779,735.027,-297.53,101.073
2562,0,567.873,133.28,60.2926,671.225,90.8743,38.9152,491.435,102.516,119.293,667.417,46.5061,86.183,611.792,61.1913,113.824,524.005,-65.234,147.055,712.757,-145.087,80.6794,721.196,-218.71,99.1507,735.005,-297.562,101.059
2563,0,567.887,133.272,60.2538,671.238,90.8919,38.9087,491.436,102.515,119.292,667.418,46.5053,86.1807,611.788,61.2024,113.831,523.991,-65.2532,147.023,712.768,-145.066,80.6762,721.201,-218.71,99.116,734.996,-297.581,100.994
2564,0,567.874,133.257,60.2242,671.221,90.8752,38.8414,491.45,102.51,119.25,667.418,46.5053,86.1807,611.791,61.2222,113.844,523.975,-65.2763,146.99,712.738,-145.089,80.6582,721.18,-218.736,99.1134,734.961,-297.617,100.985
2565,0,567.882,133.276,60.1859,671.221,90.8739,38.8407,491.464,102.523,119.239,667.418,46.5053,86.1807,611.79,61.2529,113.866,523.962,-65.2563,146.93,712.737,-145.1,80.6513,721.172,-218.758,99.0471,734.912,-297.576,101.023
2566,0,567.881,133.31,60.2055,671.221,90.891,38.8511,491.453,102.549,119.23,667.438,46.5213,86.2207,611.791,61.2211,113.845,523.961,-65.2585,146.93,712.729,-145.138,80.6437,721.127,-218.752,99.0586,734.894,-297.6,101.011
2567,0,567.867,133.304,60.2068,671.221,90.891,38.8511,491.436,102.561,119.223,667.414,46.5299,86.2298,611.771,61.2281,113.847,523.947,-65.2439,146.942,712.749,-145.124,80.6725,721.162,-218.728,99.1645,734.938,-297.607,101.042
2568,0,567.884,133.319,60.2057,671.237,90.9123,38.8874,491.448,102.585,119.262,667.433,46.5234,86.2354,611.77,61.2279,113.847,523.945,-65.2442,146.943,712.751,-145.141,80.6943,721.149,-218.758,99.1219,734.913,-297.608,101.031
2569,0,567.871,133.323,60.3035,671.258,90.9341,38.8948,491.468,102.599,119.321,667.43,46.5246,86.2469,611.771,61.2281,113.847,523.952,-65.2397,147.013,712.746,-145.116,80.7106,721.14,-218.771,99.1225,734.894,-297.61,101.048
2570,0,567.907,133.322,60.2488,671.258,90.9325,38.8943,491.493,102.584,119.305,667.463,46.5458,86.2027,611.828,61.2329,113.816,523.963,-65.2254,147.004,712.758,-145.103,80.7023,721.171,-218.793,99.0531,734.895,-297.649,100.99
2571,0,567.905,133.342,60.2884,671.277,90.9326,38.9163,491.496,102.594,119.31,667.471,46.5124,86.1664,611.828,61.2343,113.863,523.995,-65.2529,146.994,712.758,-145.103,80.7024,721.157,-218.801,99.0312,734.903,-297.632,100.97
2572,0,567.907,133.319,60.2439,671.266,90.9161,38.8204,491.491,102.571,119.242,667.488,46.5807,86.2483,611.828,61.2657,113.884,523.974,-65.2534,146.977,712.738,-145.102,80.6823,721.14,-218.809,99.0528,734.867,-297.645,100.932
2573,0,567.89,133.327,60.1946,671.248,90.9239,38.8432,491.474,102.586,119.256,667.486,46.5307,86.2086,611.828,61.2341,113.864,523.952,-65.2705,146.957,712.716,-145.17,80.603,721.107,-218.824,99.0348,734.827,-297.685,100.946
2574,0,567.907,133.319,60.1838,671.233,90.9017,38.8082,491.465,102.578,119.238,667.481,46.5328,86.2234,611.795,61.2412,113.857,523.933,-65.2877,146.897,712.701,-145.196,80.5659,721.089,-218.817,99.0647,734.79,-297.66,101.01
2575,0,567.89,133.329,60.1934,671.236,90.9428,38.845,491.464,102.597,119.248,667.44,46.5542,86.2629,611.811,61.2493,113.837,523.887,-65.2553,146.927,712.701,-145.189,80.5948,721.088,-218.788,99.0882,734.837,-297.654,100.999
2576,0,567.884,133.325,60.2205,671.234,90.9172,38.8544,491.449,102.585,119.261,667.465,46.5353,86.294,611.771,61.2291,113.847,523.908,-65.2882,146.901,712.708,-145.223,80.6187,721.093,-218.809,99.0631,734.827,-297.635,101.044
2577,0,567.886,133.318,60.2484,671.266,90.9414,38.913,491.451,102.598,119.3,667.448,46.5412,86.2892,611.767,61.2088,113.834,523.887,-65.2566,146.927,712.718,-145.17,80.6731,721.072,-218.798,99.1342,734.801,-297.639,101.035
2578,0,567.898,133.33,60.2797,671.277,90.9314,38.9157,491.491,102.636,119.338,667.478,46.5346,86.2802,611.774,61.2785,113.88,523.888,-65.2409,146.935,712.675,-145.158,80.6955,721.046,-218.797,99.1343,734.742,-297.648,101.077
2579,0,567.936,133.331,60.2246,671.26,90.9561,38.9511,491.49,102.67,119.359,667.508,46.5443,86.2828,611.812,61.2911,113.898,523.889,-65.2399,146.935,712.681,-145.16,80.6784,721.043,-218.805,99.1386,734.727,-297.633,101.055
2580,0,567.935,133.345,60.2369,671.262,90.9384,38.8374,491.503,102.676,119.286,667.477,46.5647,86.3057,611.808,61.2726,113.887,523.889,-65.2388,146.935,712.663,-145.149,80.6896,721.043,-218.823,99.1381,734.727,-297.63,101.065
2581,0,567.921,133.338,60.1771,671.282,90.9077,38.8099,491.471,102.662,119.242,667.48,46.5333,86.2837,611.772,61.2279,113.846,523.868,-65.236,146.888,712.637,-145.208,80.6492,720.965,-218.821,99.1638,734.646,-297.649,101.081
2582,0,567.932,133.364,60.2048,671.261,90.9393,38.8362,491.483,102.693,119.244,667.479,46.5335,86.2905,611.794,61.2753,113.853,523.856,-65.2239,146.871,712.622,-145.232,80.6128,720.909,-218.835,99.1441,734.586,-297.659,101.09
2583,0,567.928,133.357,60.1421,671.265,90.9145,38.8181,491.463,102.747,119.249,667.483,46.532,86.2207,611.794,61.2753,113.853,523.838,-65.2324,146.849,712.626,-145.251,80.5995,720.908,-218.835,99.1337,734.573,-297.688,101.041
2584,0,567.919,133.348,60.1455,671.266,90.9287,38.8283,491.464,102.752,119.225,667.487,46.5522,86.2857,611.795,61.2742,113.805,523.814,-65.1956,146.898,712.622,-145.265,80.5759,720.891,-218.819,99.1982,734.587,-297.664,101.119
2585,0,567.969,133.408,60.2041,671.281,90.9504,38.863,491.491,102.808,119.263,667.484,46.5534,86.2968,611.794,61.306,113.872,523.807,-65.1697,146.883,712.621,-145.254,80.6226,720.873,-218.81,99.2145,734.556,-297.655,101.129
2586,0,567.975,133.44,60.1534,671.291,90.9592,38.8858,491.512,102.862,119.284,667.483,46.5538,86.2964,611.797,61.2751,113.803,523.825,-65.1357,146.953,712.612,-145.232,80.7021,720.847,-218.83,99.2217,734.508,-297.659,101.219
2587,0,568.006,133.455,60.1605,671.344,90.9471,38.8454,491.555,102.88,119.309,667.501,46.5252,86.2273,611.832,61.3142,113.868,523.834,-65.1372,146.92,712.612,-145.248,80.6925,720.873,-218.845,99.2448,734.476,-297.678,101.208
2588,0,567.988,133.429,60.1284,671.324,90.9418,38.8494,491.54,102.882,119.227,667.504,46.5462,86.2936,611.794,61.305,113.825,523.834,-65.1358,146.921,712.611,-145.23,80.6704,720.829,-218.845,99.2551,734.466,-297.692,101.197
2589,0,567.994,133.439,60.1124,671.324,90.9413,38.85,491.535,102.924,119.259,667.52,46.5634,86.3423,611.835,61.3035,113.862,523.812,-65.1148,146.884,712.584,-145.238,80.6305,720.802,-218.854,99.2335,734.403,-297.706,101.205
2590,0,567.998,133.475,60.1184,671.317,90.9705,38.8338,491.531,102.95,119.242,667.501,46.5705,86.3395,611.815,61.3405,113.885,523.811,-65.1144,146.885,712.539,-145.271,80.6105,720.744,-218.869,99.1963,734.358,-297.705,101.195
